Year,Month,Day,Lat,Lon,Depth,Bottom_temp,Bottom_sal,Bottom_DO,Surface_temp,Surface_sal,Surface_DO,pH,Data_source
2017,2,7,29.3445,-83.19233333,0.6,17.7,24.5,7.9,17.7,24.5,8,8,FDACS
2017,2,7,29.31016667,-83.19933333,0.6,17.7,24.9,8.3,17.7,24.9,8.3,8,FDACS
2017,2,7,29.305,-83.17633333,0.6,17,20.8,7.5,15.7,2.4,8,8.6,FDACS
2017,2,7,29.24033333,-83.16333333,0.6,17.4,28.4,8.1,17.4,28.4,8.1,8,FDACS
2017,2,7,29.23566667,-83.07616667,0.6,18.6,20.2,7.6,18.9,19.4,7.8,8,FDACS
2017,2,7,29.25483333,-83.14583333,0.7,17.2,24.2,6.9,17.4,22.6,8.1,8,FDACS
2017,2,7,29.16333333,-83.04666667,0.7,17.2,24.2,6.9,17.4,22.6,8.1,8,FDACS
2017,2,7,29.24816667,-83.15416667,0.7,17.6,25.5,8.2,17.6,25.4,8.2,8,FDACS
2017,2,7,29.2965,-83.19033333,0.7,17.6,24.6,8.4,17.6,24.6,8.4,8,FDACS
2017,2,7,29.26833333,-83.13233333,0.7,17.3,22.2,5.2,17.6,16.9,7.8,8.1,FDACS
2017,2,7,29.23066667,-83.07566667,0.7,17.9,25.6,7.5,19.2,19.6,8,8,FDACS
2017,2,7,29.2635,-83.171,0.8,17.4,24.1,8.2,17.4,24.1,8.2,8,FDACS
2017,2,7,29.23133333,-83.12866667,0.8,17.3,26.9,6.9,17.6,26,7.9,7.9,FDACS
2017,2,7,29.27666667,-83.10716667,0.9,17.6,17.7,7.4,16.8,4.1,7.9,8.5,FDACS
2017,2,23,29.34016667,-83.1715,0.2,NA,NA,NA,20.3,15.3,7.8,NA,FDACS
2017,2,23,29.24483333,-83.074,0.3,21,19.2,7.5,21,18.1,7.7,NA,FDACS
2017,2,23,29.249,-83.1705,0.3,21,28.2,8.5,20.8,28.6,8.5,NA,FDACS
2017,2,23,29.36566667,-83.2,0.3,20.6,18.3,8.4,20.6,18.2,8.3,NA,FDACS
2017,2,23,29.3615,-83.18983333,0.3,20.5,17.4,8.3,20.6,17.3,8.4,NA,FDACS
2017,2,23,29.25633333,-83.07833333,0.3,19.6,16.2,7.5,19.6,16.2,7.6,NA,FDACS
2017,2,23,29.36133333,-83.213,0.4,20.1,21.3,8,20.1,21.3,8,NA,FDACS
2017,2,23,29.3445,-83.19233333,0.4,19.9,20.2,7.7,19.9,20.2,7.7,NA,FDACS
2017,2,23,29.34333333,-83.192,0.4,20.3,23.3,7.7,20.3,23.2,7.8,NA,FDACS
2017,2,23,29.31866667,-83.19866667,0.4,19.7,28.3,6.9,20.2,24.9,7.9,NA,FDACS
2017,2,23,29.25666667,-83.1,0.4,19.6,17.3,7.4,19.7,17.3,7.4,NA,FDACS
2017,2,23,29.243,-83.0945,0.4,19.6,19.1,7.5,19.6,19.1,7.5,NA,FDACS
2017,2,23,29.23116667,-83.0855,0.4,19.5,23.6,7.2,19.5,23.6,7.2,NA,FDACS
2017,2,23,29.25366667,-83.10166667,0.4,19.6,16.7,7.4,19.7,16.3,7.4,NA,FDACS
2017,2,23,29.2995,-83.18833333,0.4,20.4,24.1,7.4,20.4,24.1,7.5,NA,FDACS
2017,2,23,29.34766667,-83.182,0.4,20.3,17.4,8,20.4,17.3,8.1,NA,FDACS
2017,2,23,29.27666667,-83.10716667,0.4,19.8,17.3,6.8,19.9,5.6,7.6,NA,FDACS
2017,2,23,29.2745,-83.17333333,0.4,19.9,24.6,7.4,19.9,24.5,7.4,NA,FDACS
2017,2,23,29.2245,-83.0795,0.4,21.4,20.2,7.7,21.4,20.2,7.7,NA,FDACS
2017,2,23,29.2245,-83.07983333,0.4,21.4,20.2,7.7,21.4,20.2,7.7,NA,FDACS
2017,2,23,29.34633333,-83.174,0.5,20.4,17.2,8.1,20.5,16.9,8.1,NA,FDACS
2017,2,23,29.1665,-83.0315,0.5,20.1,17.3,8,20.2,17,7.9,NA,FDACS
2017,2,23,29.362,-83.1815,0.5,20.1,17.3,8,20.2,17,7.9,NA,FDACS
2017,2,23,29.34933333,-83.21066667,0.5,20,22,7.6,20,22,7.6,NA,FDACS
2017,2,23,29.32,-83.19166667,0.5,20.4,23.4,7.7,20.4,23.3,7.7,NA,FDACS
2017,2,23,29.31016667,-83.19933333,0.5,20,26.8,7.4,20.2,26.2,7.7,NA,FDACS
2017,2,23,29.305,-83.17633333,0.5,20.1,20.9,7,20,15.8,7.2,NA,FDACS
2017,2,23,29.25483333,-83.14583333,0.5,19.5,22.7,7.5,19.6,22.5,7.6,NA,FDACS
2017,2,23,29.16333333,-83.04666667,0.5,19.5,22.7,7.5,19.6,22.5,7.6,NA,FDACS
2017,2,23,29.24816667,-83.15416667,0.5,20.1,27.8,7.9,20.3,27.6,8,NA,FDACS
2017,2,23,29.258,-83.11283333,0.5,19.5,23.3,6.2,19.8,15.5,7.5,NA,FDACS
2017,2,23,29.24033333,-83.16333333,0.5,20.4,27.6,7.9,20.4,27.6,8,NA,FDACS
2017,2,23,29.26833333,-83.13233333,0.5,19.4,22.7,6.1,19.8,17.3,7.3,NA,FDACS
2017,2,23,29.23733333,-83.08233333,0.5,19.3,23.6,6.1,19.5,21.7,7.2,NA,FDACS
2017,2,23,29.27,-83.14333333,0.5,19.5,17.2,7.5,19.5,17.1,7.5,NA,FDACS
2017,2,23,29.23066667,-83.07566667,0.5,21,21.5,7.6,21.6,19.4,7.7,NA,FDACS
2017,2,23,29.23566667,-83.07616667,0.5,21.4,20,7.7,21.4,20,7.7,NA,FDACS
2017,2,23,29.3285,-83.15416667,0.6,19.5,5.7,7.1,20,3.1,7.5,NA,FDACS
2017,2,23,29.355,-83.17333333,0.6,19.8,16.4,7.7,20.1,16.3,7.9,NA,FDACS
2017,2,23,29.2635,-83.171,0.6,20.3,23.6,7.8,20.9,17.5,8.1,NA,FDACS
2017,2,23,29.2965,-83.19033333,0.6,20,26.7,7.2,20.3,26.3,7.3,NA,FDACS
2017,2,23,29.23133333,-83.12866667,0.6,20.3,24.3,7.9,20.4,23.8,8,NA,FDACS
2017,2,23,29.3085,-83.16416667,0.7,19,5.2,7.7,20.1,1.2,8,NA,FDACS
2017,2,23,29.2875,-83.1655,0.7,19.4,12,7.5,19.8,4.6,8,NA,FDACS
2017,2,23,29.2775,-83.11216667,0.9,19.4,0.5,7.4,19.4,0.2,7.1,NA,FDACS
2017,2,23,29.238,-83.06933333,0.9,20.8,19.8,7.3,21.9,18.9,7.6,NA,FDACS
2017,2,23,29.279,-83.0885,1,19,5,6.6,19.6,2,7.5,NA,FDACS
2017,2,23,29.32516667,-83.139,1.4,19,0.1,6.7,19.8,0.1,6.9,NA,FDACS
2017,2,23,29.329,-83.17383333,1.4,20.1,17.9,7.6,19.9,17.3,7.6,NA,FDACS
2017,2,23,29.30283333,-83.15566667,1.6,19.4,0.2,7.1,19.6,0.2,7.2,NA,FDACS
2017,4,10,29.34333333,-83.192,0.4,20.6,26,8,20.6,25.9,8,NA,FDACS
2017,4,10,29.2995,-83.18833333,0.4,21.8,26.8,8.3,21.7,24.4,8.6,NA,FDACS
2017,4,10,29.36566667,-83.2,0.4,20.4,22.7,9.1,20.4,22.8,9,NA,FDACS
2017,4,10,29.3615,-83.18983333,0.4,20.4,21.3,9.1,20.5,21.3,9,NA,FDACS
2017,4,10,29.34766667,-83.182,0.4,20.2,20.7,9,20.2,20.7,9,NA,FDACS
2017,4,10,29.34016667,-83.1715,0.4,21.1,18.1,9.3,21.2,18.1,9.2,NA,FDACS
2017,4,10,29.36133333,-83.213,0.5,20.1,24,8.5,20.2,24,8.4,NA,FDACS
2017,4,10,29.31866667,-83.19866667,0.5,20.4,27.6,7.7,20.7,24,8.3,NA,FDACS
2017,4,10,29.305,-83.17633333,0.5,21.8,27.4,7.7,22.4,23.9,8,NA,FDACS
2017,4,10,29.249,-83.1705,0.5,20.4,25.3,8.4,20.5,25.3,8.4,NA,FDACS
2017,4,10,29.2245,-83.0795,0.5,21.7,23.3,9.9,21.8,23,10,NA,FDACS
2017,4,10,29.2245,-83.07983333,0.5,21.7,23.3,9.9,21.8,23,10,NA,FDACS
2017,4,10,29.34633333,-83.174,0.6,20.8,20.8,8.9,21,20.2,8.9,NA,FDACS
2017,4,10,29.34933333,-83.21066667,0.6,20,23.9,8.9,20.3,23.5,8.9,NA,FDACS
2017,4,10,29.3445,-83.19233333,0.6,20.5,23.2,8.6,20.6,23.2,8.6,NA,FDACS
2017,4,10,29.32,-83.19166667,0.6,21,27.6,7.4,21,27.6,7.5,NA,FDACS
2017,4,10,29.25666667,-83.1,0.6,20.9,17.4,9.4,21,17.1,9.5,NA,FDACS
2017,4,10,29.243,-83.0945,0.6,20.9,18.9,9.5,20.9,18.9,9.5,NA,FDACS
2017,4,10,29.23116667,-83.0855,0.6,20.8,21.4,9.2,21,21.3,9.3,NA,FDACS
2017,4,10,29.24483333,-83.074,0.6,20.8,16.3,8.2,20.8,13.2,8.3,NA,FDACS
2017,4,10,29.25366667,-83.10166667,0.6,21,17.2,9.5,21,17.1,9.5,NA,FDACS
2017,4,10,29.24033333,-83.16333333,0.6,20.5,28.1,8,20.4,24.2,8.3,NA,FDACS
2017,4,10,29.23733333,-83.08233333,0.6,20.7,20,8.7,20.7,17.2,9.3,NA,FDACS
2017,4,10,29.23566667,-83.07616667,0.6,20.9,17.5,9.1,21,17.4,9.2,NA,FDACS
2017,4,10,29.1665,-83.0315,0.7,20.7,21.3,8.8,20.7,21.3,8.8,NA,FDACS
2017,4,10,29.362,-83.1815,0.7,20.7,21.3,8.8,20.7,21.3,8.8,NA,FDACS
2017,4,10,29.24816667,-83.15416667,0.7,20.5,25.6,8.3,20.5,25.6,8.3,NA,FDACS
2017,4,10,29.26833333,-83.13233333,0.7,20.4,19.8,8.6,21.9,16.1,9.8,NA,FDACS
2017,4,10,29.329,-83.17383333,0.7,20.6,19.5,8.8,21.1,18.5,9.4,NA,FDACS
2017,4,10,29.23066667,-83.07566667,0.7,20.9,21.6,9.2,21,21,9.2,NA,FDACS
2017,4,10,29.3085,-83.16416667,0.8,21.1,14.3,8.4,21.6,10,8.5,NA,FDACS
2017,4,10,29.2965,-83.19033333,0.8,20.5,29.1,7.1,21.2,23.9,8,NA,FDACS
2017,4,10,29.23133333,-83.12866667,0.8,20.2,23.3,7,20.1,18,8.7,NA,FDACS
2017,4,10,29.2635,-83.171,0.9,20.3,25.1,8.3,20.3,25.2,8.4,NA,FDACS
2017,4,10,29.238,-83.06933333,0.9,20.8,15.8,8.7,21.1,14.9,8.7,NA,FDACS
2017,4,10,29.27666667,-83.10716667,1.1,21.2,14.6,8.4,21.2,14.3,8.4,NA,FDACS
2017,4,10,29.2775,-83.11216667,1.2,21.4,13.4,8.9,21.6,12.7,8.6,NA,FDACS
2017,4,19,29.36566667,-83.2,0.3,25.1,19.2,8.2,25.2,19.2,8.2,NA,FDACS
2017,4,19,29.3615,-83.18983333,0.3,25.3,18.9,7.4,25.3,18.9,7.3,NA,FDACS
2017,4,19,29.34333333,-83.192,0.4,24.7,22.3,6.3,24.7,14.1,7.2,NA,FDACS
2017,4,19,29.31866667,-83.19866667,0.4,24.3,28.6,7.3,24.4,15.6,7.1,NA,FDACS
2017,4,19,29.34766667,-83.182,0.4,24.8,18.1,8.3,25,18.1,8.3,NA,FDACS
2017,4,19,29.36133333,-83.213,0.5,24.5,21.6,6.2,25,20.3,7.6,NA,FDACS
2017,4,19,29.3445,-83.19233333,0.5,24.1,24.3,6.8,25.9,19.5,7.8,NA,FDACS
2017,4,19,29.32,-83.19166667,0.5,24.2,27.1,5.5,24.3,10.2,6.6,NA,FDACS
2017,4,19,29.243,-83.0945,0.5,24.1,25.4,7,24.1,25.4,6.9,NA,FDACS
2017,4,19,29.23116667,-83.0855,0.5,24,26.7,7,24.1,25,6.8,NA,FDACS
2017,4,19,29.24483333,-83.074,0.5,24.2,22,6.7,24.2,21.8,6.8,NA,FDACS
2017,4,19,29.249,-83.1705,0.5,24.5,28.2,7.5,24.5,27.9,7.4,NA,FDACS
2017,4,19,29.23733333,-83.08233333,0.5,23.8,24.2,6.4,24.1,23.7,7,NA,FDACS
2017,4,19,29.2245,-83.0795,0.5,23.4,24.3,6.6,23.4,24,6.6,NA,FDACS
2017,4,19,29.2245,-83.07983333,0.5,23.4,24.3,6.6,23.4,24,6.6,NA,FDACS
2017,4,19,29.34633333,-83.174,0.6,24.7,16.5,6.8,25.1,16.2,7.3,NA,FDACS
2017,4,19,29.1665,-83.0315,0.6,24.6,19.5,6,24.8,19.5,6.1,NA,FDACS
2017,4,19,29.362,-83.1815,0.6,24.6,19.5,6,24.8,19.5,6.1,NA,FDACS
2017,4,19,29.34933333,-83.21066667,0.6,24.4,23.8,8,24.4,23.8,7.9,NA,FDACS
2017,4,19,29.24033333,-83.16333333,0.6,24.6,30.6,7.2,24.6,30.6,7.2,NA,FDACS
2017,4,19,29.2965,-83.19033333,0.6,24.1,29.9,5.8,24.8,20,8.3,NA,FDACS
2017,4,19,29.23566667,-83.07616667,0.6,24.1,22.8,6.9,24.1,22.6,6.9,NA,FDACS
2017,4,19,29.238,-83.06933333,0.6,23.8,21.7,6.5,23.8,21.2,6.6,NA,FDACS
2017,4,19,29.24816667,-83.15416667,0.7,24,28.1,6.9,24.2,27.7,7,NA,FDACS
2017,4,19,29.2635,-83.171,0.8,24.5,28,5.8,24.6,23.9,8,NA,FDACS
2017,4,19,29.23133333,-83.12866667,0.8,24.2,30.1,6.9,24.2,30,6.9,NA,FDACS
2017,4,19,29.23066667,-83.07566667,0.9,23.9,22.9,6.8,24,22.9,6.9,NA,FDACS
2017,5,3,29.36566667,-83.2,0.3,25.4,17,8.9,25.9,16.4,9.6,NA,FDACS
2017,5,3,29.3615,-83.18983333,0.3,25.3,15.7,8.1,25.4,15.6,8,NA,FDACS
2017,5,3,29.1665,-83.0315,0.4,24.8,15.4,7.1,25,15.5,7.4,NA,FDACS
2017,5,3,29.362,-83.1815,0.4,24.8,15.4,7.1,25,15.5,7.4,NA,FDACS
2017,5,3,29.36133333,-83.213,0.4,26.3,23.8,5.8,26.6,19.2,9.6,NA,FDACS
2017,5,3,29.34333333,-83.192,0.4,26.8,28.7,5,27,18.5,8.3,NA,FDACS
2017,5,3,29.23116667,-83.0855,0.4,25.8,25.1,6.2,26.3,22.5,6.9,NA,FDACS
2017,5,3,29.249,-83.1705,0.4,26.6,24.6,8.9,26.6,24.1,8.8,NA,FDACS
2017,5,3,29.34766667,-83.182,0.4,26.1,22.1,5.4,25.8,16.8,7.2,NA,FDACS
2017,5,3,29.3445,-83.19233333,0.5,26.4,27.6,4.6,26.5,19.3,8.3,NA,FDACS
2017,5,3,29.32,-83.19166667,0.5,26.1,28.1,5.3,26.4,20.4,7,NA,FDACS
2017,5,3,29.31866667,-83.19866667,0.5,26.9,30.2,6,26.3,23.7,8.1,NA,FDACS
2017,5,3,29.243,-83.0945,0.5,25.7,23.2,6.5,25.7,20.3,7.6,NA,FDACS
2017,5,3,29.2245,-83.0795,0.5,25.3,24.9,5,25.5,22.2,6.2,NA,FDACS
2017,5,3,29.2245,-83.07983333,0.5,25.3,24.9,5,25.5,22.2,6.2,NA,FDACS
2017,5,3,29.23566667,-83.07616667,0.5,25.5,20,5.8,25.8,19.9,6.2,NA,FDACS
2017,5,3,29.34633333,-83.174,0.6,24.9,14.4,6.1,25.5,13.7,6.3,NA,FDACS
2017,5,3,29.34933333,-83.21066667,0.6,26.8,28.3,6.2,26.5,22.1,8.7,NA,FDACS
2017,5,3,29.24816667,-83.15416667,0.6,26,29,7.6,26.6,22.4,9,NA,FDACS
2017,5,3,29.24483333,-83.074,0.6,26,21.8,3.6,25.4,19.2,5.4,NA,FDACS
2017,5,3,29.24033333,-83.16333333,0.6,26.7,30.3,9.1,26.7,24.6,8.6,NA,FDACS
2017,5,3,29.2965,-83.19033333,0.6,26.8,30.8,3.1,26.9,21.4,7.7,NA,FDACS
2017,5,3,29.23733333,-83.08233333,0.6,25.3,24.6,4.8,25.8,23.2,6.2,NA,FDACS
2017,5,3,29.23133333,-83.12866667,0.7,25.8,28.5,7.7,26.6,24.7,8.8,NA,FDACS
2017,5,3,29.238,-83.06933333,0.7,24.9,21.1,5,25.4,20.8,5.4,NA,FDACS
2017,5,3,29.2635,-83.171,0.8,26.2,29.9,4.9,27,23,8.9,NA,FDACS
2017,5,3,29.23066667,-83.07566667,0.8,25.2,22.2,5.5,25.7,21,6.2,NA,FDACS
2017,5,16,29.249,-83.1705,0.2,NA,NA,NA,26.9,26,8,8.4,FDACS
2017,5,16,29.34333333,-83.192,0.3,26.5,26.8,6.7,27.1,19,7.3,7.8,FDACS
2017,5,16,29.32,-83.19166667,0.3,26.2,25.5,6.4,26.9,11.1,6.6,7.8,FDACS
2017,5,16,29.31866667,-83.19866667,0.3,26.6,26.9,7.8,27,25.3,7.7,8.3,FDACS
2017,5,16,29.25366667,-83.10166667,0.3,25.7,16.4,7,26.1,16.4,6.9,7.9,FDACS
2017,5,16,29.2995,-83.18833333,0.3,26.5,14.4,14.8,27.4,11.4,9,8.5,FDACS
2017,5,16,29.36566667,-83.2,0.3,27.1,25.2,6.7,27.1,25.2,6.7,7.7,FDACS
2017,5,16,29.34766667,-83.182,0.3,26.5,24.2,7.6,26.9,21.4,6.8,7.7,FDACS
2017,5,16,29.2875,-83.1655,0.3,26,10.9,7.2,26.3,8.8,7.5,8.2,FDACS
2017,5,16,29.34633333,-83.174,0.4,26,20.8,5.3,27.1,19.5,6,7.8,FDACS
2017,5,16,29.36133333,-83.213,0.4,27.3,26.9,7.9,27.5,26.6,7.9,7.8,FDACS
2017,5,16,29.3445,-83.19233333,0.4,26.3,25.6,6.7,27.1,20.6,7.2,7.7,FDACS
2017,5,16,29.25666667,-83.1,0.4,26,16.9,7.2,26.2,15.8,7.4,7.9,FDACS
2017,5,16,29.243,-83.0945,0.4,25.9,18.8,5.9,26.3,16.2,7.8,7.9,FDACS
2017,5,16,29.23116667,-83.0855,0.4,26.1,19.4,6,26.3,18.5,6.3,8.1,FDACS
2017,5,16,29.3615,-83.18983333,0.4,26.9,24.6,6,27.3,24.6,7.2,7.7,FDACS
2017,5,16,29.25633333,-83.07833333,0.4,26.2,14.9,4.6,26.2,14.9,5,7.7,FDACS
2017,5,16,29.2745,-83.17333333,0.4,25.9,23.1,7.2,26.5,13.6,8.4,7.9,FDACS
2017,5,16,29.2245,-83.0795,0.4,25.3,20.5,6.4,26.1,19.6,6.7,8.2,FDACS
2017,5,16,29.2245,-83.07983333,0.4,25.3,20.5,6.4,26.1,19.6,6.7,8.2,FDACS
2017,5,16,29.23566667,-83.07616667,0.4,26.2,17.5,5.6,26.2,17.5,5.6,7.7,FDACS
2017,5,16,29.1665,-83.0315,0.5,26.8,24.4,5.6,27,24.4,5.5,7.6,FDACS
2017,5,16,29.362,-83.1815,0.5,26.8,24.4,5.6,27,24.4,5.5,7.6,FDACS
2017,5,16,29.34933333,-83.21066667,0.5,26.6,27.4,7,27.4,25,8.3,8.2,FDACS
2017,5,16,29.305,-83.17633333,0.5,26.2,13.3,6.2,26.2,5.1,7.3,8,FDACS
2017,5,16,29.258,-83.11283333,0.5,25.7,19.6,6.7,26.7,9.5,6.7,7.8,FDACS
2017,5,16,29.26833333,-83.13233333,0.5,25.9,20.5,5.4,26.7,6,7.5,8,FDACS
2017,5,16,29.23733333,-83.08233333,0.5,26.1,19.7,5,26.4,19,6.5,8.2,FDACS
2017,5,16,29.23133333,-83.12866667,0.5,26.7,26,7.5,26.7,26,7.6,8.5,FDACS
2017,5,16,29.27,-83.14333333,0.5,26.2,24,6,26.8,9.3,7.3,8,FDACS
2017,5,16,29.31016667,-83.19933333,0.6,26.1,28.1,6,27.5,20.8,8,8.3,FDACS
2017,5,16,29.25483333,-83.14583333,0.6,25.8,25.5,8,27.1,21.2,9.2,8.5,FDACS
2017,5,16,29.16333333,-83.04666667,0.6,25.8,25.5,8,27.1,21.2,9.2,8.5,FDACS
2017,5,16,29.24483333,-83.074,0.6,26.2,16.6,4.8,26.4,16.6,5.5,7.7,FDACS
2017,5,16,29.24033333,-83.16333333,0.6,26.3,26,7.7,26.7,25.3,7.4,8.5,FDACS
2017,5,16,29.2965,-83.19033333,0.6,26.5,27.6,6.1,27.3,22.2,8.1,8.4,FDACS
2017,5,16,29.23066667,-83.07566667,0.6,26,18,5.5,26.2,17.9,5.7,7.8,FDACS
2017,5,16,29.355,-83.17333333,0.7,26.1,21.1,4.8,27.1,21,5.7,7.6,FDACS
2017,5,16,29.2635,-83.171,0.7,25.7,26.9,6.2,27.2,20.6,8.7,8.5,FDACS
2017,5,16,29.24816667,-83.15416667,0.7,26.9,24.2,7.8,26.9,24.2,7.8,8.5,FDACS
2017,5,16,29.238,-83.06933333,0.7,26,17.3,4.8,26.2,17.1,5.3,7.7,FDACS
2017,5,16,29.279,-83.0885,1.3,26,10.7,4.2,26.4,5.5,5.5,8,FDACS
2017,5,16,29.30283333,-83.15566667,1.3,25.5,12.4,4.3,26.2,1,8.1,8.4,FDACS
2017,5,30,29.34333333,-83.192,0.2,NA,NA,NA,29.4,15.9,8.8,8.4,FDACS
2017,5,30,29.31866667,-83.19866667,0.2,NA,NA,NA,28.7,18.2,8.1,8.4,FDACS
2017,5,30,29.243,-83.0945,0.2,NA,NA,NA,28.8,8,7.6,8.3,FDACS
2017,5,30,29.249,-83.1705,0.2,NA,NA,NA,28.8,15.3,8,8.3,FDACS
2017,5,30,29.3615,-83.18983333,0.2,NA,NA,NA,28.9,20.2,6.2,8.2,FDACS
2017,5,30,29.34766667,-83.182,0.2,NA,NA,NA,29.8,18.6,7.6,8.2,FDACS
2017,5,30,29.3445,-83.19233333,0.3,28.5,21.7,7,29.9,18,8.3,8.2,FDACS
2017,5,30,29.23116667,-83.0855,0.3,28.3,13.8,8.3,28.3,13.8,8.4,8.2,FDACS
2017,5,30,29.36566667,-83.2,0.3,29,24.5,7.3,29.7,23.9,7.4,8.2,FDACS
2017,5,30,29.34633333,-83.174,0.4,28.3,17.3,5.4,29,17.3,6,8.2,FDACS
2017,5,30,29.36133333,-83.213,0.4,28.2,26.3,6.6,29,25.6,6.8,8.3,FDACS
2017,5,30,29.32,-83.19166667,0.4,28.2,19.1,6.5,29.3,12.4,6.8,8.3,FDACS
2017,5,30,29.23733333,-83.08233333,0.4,28.2,12.2,7.6,28.3,11,9.6,8.8,FDACS
2017,5,30,29.2245,-83.0795,0.4,28,15.1,7.6,28.2,15,7.6,8.4,FDACS
2017,5,30,29.2245,-83.07983333,0.4,28,15.1,7.6,28.2,15,7.6,8.4,FDACS
2017,5,30,29.1665,-83.0315,0.5,28.2,19.7,4.9,28.7,19.5,5.5,8.2,FDACS
2017,5,30,29.362,-83.1815,0.5,28.2,19.7,4.9,28.7,19.5,5.5,8.2,FDACS
2017,5,30,29.34933333,-83.21066667,0.5,28.4,26.1,5.8,28.7,26.1,6.5,8.3,FDACS
2017,5,30,29.24816667,-83.15416667,0.5,27.8,24.9,6.6,28,13.4,9.3,8.4,FDACS
2017,5,30,29.24483333,-83.074,0.5,28.2,11.3,4.8,28.3,10.9,5,8.4,FDACS
2017,5,30,29.23066667,-83.07566667,0.5,28.3,14.2,6,28.3,14,6.3,8.2,FDACS
2017,5,30,29.23566667,-83.07616667,0.5,28.3,18.7,6.5,28.6,18.1,7.1,8.2,FDACS
2017,5,30,29.24033333,-83.16333333,0.6,27.9,26.2,6.8,28.3,19.5,7.9,8.3,FDACS
2017,5,30,29.2965,-83.19033333,0.6,27.7,26.8,3.5,28.6,22.8,7.3,8.3,FDACS
2017,5,30,29.2635,-83.171,0.7,27.6,26.1,5.6,28.6,12.7,7,8.4,FDACS
2017,5,30,29.23133333,-83.12866667,0.7,27.7,26.9,6,28.6,12.6,10.8,8.5,FDACS
2017,5,30,29.238,-83.06933333,0.7,28.3,13.7,5.4,28.5,13.4,5.4,8.1,FDACS
2017,6,14,29.2995,-83.18833333,0.2,NA,NA,NA,27.4,12.1,5.9,7.8,FDACS
2017,6,14,29.34016667,-83.1715,0.2,NA,NA,NA,27.4,15.1,4.4,7.5,FDACS
2017,6,14,29.34333333,-83.192,0.3,27.8,21.9,7.2,28,19.3,6.9,7.9,FDACS
2017,6,14,29.32,-83.19166667,0.3,27.9,26.1,5.9,27.7,21.3,5.5,7.8,FDACS
2017,6,14,29.305,-83.17633333,0.3,26.9,11.8,5.4,26.8,9.5,5.3,7.7,FDACS
2017,6,14,29.249,-83.1705,0.3,28.9,24.9,10.7,28.9,24.9,10.6,8.2,FDACS
2017,6,14,29.36566667,-83.2,0.3,27.9,21.4,7.6,28.4,21.1,7,7.9,FDACS
2017,6,14,29.3615,-83.18983333,0.3,27.6,20.6,5,27.7,20.5,5.2,7.6,FDACS
2017,6,14,29.34766667,-83.182,0.3,27.6,21.8,6.4,27.8,19.5,5.8,7.8,FDACS
2017,6,14,29.25633333,-83.07833333,0.3,27.1,19.9,3.6,27.2,19.2,4,7.5,FDACS
2017,6,14,29.36133333,-83.213,0.4,27.5,23.3,6.7,28.2,22.7,8.1,8.1,FDACS
2017,6,14,29.31866667,-83.19866667,0.4,27.9,26.5,7.4,28.3,24.2,6.9,8,FDACS
2017,6,14,29.25666667,-83.1,0.4,27.7,25.4,4.4,27.7,20.4,5.6,7.7,FDACS
2017,6,14,29.25366667,-83.10166667,0.4,27.7,25.2,4.6,27.7,20.2,5.2,7.7,FDACS
2017,6,14,29.23733333,-83.08233333,0.4,29.1,26.4,7.2,29.3,26.4,7.1,7.9,FDACS
2017,6,14,29.2745,-83.17333333,0.4,27.6,24.5,4.8,27.4,18,6,7.8,FDACS
2017,6,14,29.2245,-83.0795,0.4,26.8,28.1,4,26.9,27.5,4,7.7,FDACS
2017,6,14,29.2245,-83.07983333,0.4,26.8,28.1,4,26.9,27.5,4,7.7,FDACS
2017,6,14,29.3285,-83.15416667,0.5,27.2,6.8,4.8,27.9,4.6,5.3,7.6,FDACS
2017,6,14,29.34633333,-83.174,0.5,27.1,18.1,4.4,27.3,18.1,4.6,7.6,FDACS
2017,6,14,29.1665,-83.0315,0.5,27.2,20.3,4.3,27.5,20.3,4.5,7.5,FDACS
2017,6,14,29.362,-83.1815,0.5,27.2,20.3,4.3,27.5,20.3,4.5,7.5,FDACS
2017,6,14,29.34933333,-83.21066667,0.5,27.9,24.9,6,28.5,22.4,8.9,8.1,FDACS
2017,6,14,29.3445,-83.19233333,0.5,28,25.2,5.6,28.1,21,8,8,FDACS
2017,6,14,29.31016667,-83.19933333,0.5,28.2,28.1,6.1,28.3,20.7,6.6,7.9,FDACS
2017,6,14,29.243,-83.0945,0.5,29.2,26.3,6.8,29.2,26.4,6.8,7.9,FDACS
2017,6,14,29.23116667,-83.0855,0.5,28.2,28.7,4.9,28.9,28.4,6.2,7.9,FDACS
2017,6,14,29.24483333,-83.074,0.5,27.3,23,4,27.3,22.1,4,7.6,FDACS
2017,6,14,29.329,-83.17383333,0.5,28,23.4,5.2,27.9,13.2,5.4,7.7,FDACS
2017,6,14,29.27,-83.14333333,0.5,27.5,20.8,5.7,29.2,14.6,7.2,7.9,FDACS
2017,6,14,29.23566667,-83.07616667,0.5,27.3,24.2,4,27.3,24.1,4,7.6,FDACS
2017,6,14,29.3085,-83.16416667,0.6,26.9,21,4.9,27.2,0.5,6.6,7.9,FDACS
2017,6,14,29.3235,-83.157,0.6,28,16.6,4.7,27.5,2.3,5.8,7.7,FDACS
2017,6,14,29.25483333,-83.14583333,0.6,27.9,28.8,5.2,28.7,23,7.5,7.9,FDACS
2017,6,14,29.16333333,-83.04666667,0.6,27.9,28.8,5.2,28.7,23,7.5,7.9,FDACS
